langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Logic Year 1979–80,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090934,"Manuel Lerman, James H. Schmerl, Robert I. Soare",9783540386735,859,1981
,"Logic, Automata, and Computational Complexity: The Works of Stephen A. Cook",Association for Computing Machinery,Computer Science,https://dl.acm.org/doi/book/10.1145/3588287,Bruce M. Kapron,9798400707797,,2023
,"Logic, Epistemology, Philosophy of Science",De Gruyter,"Philosophy of Science , Philosophy of Science",http://www.degruyter.com/isbn/9783110816242,Georg Meggle (Ed.),9783110816242,,1997
,"Logic, Language and Computation",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0032390,assisted by,9783540483915,792,1994
,"Logic, Language, and Security",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62077-6,Andreas Mündt,9783030620776,,2020
,Logical Foundations of Computer Science,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58140-5,"Anil Nerode, Yu. V. Matiyasevich",9783030367558,813,1994
,Logical Inquiries,De Gruyter,"Logic , Logic",http://www.degruyter.com/isbn/9783110347814,"Rescher, Nicholas",9783110347814,,2014
,Logic-Based Benders Decomposition,Synthesis Collection of Technology (R0),Applications of Mathematics,https://doi.org/10.1007/978-3-031-45039-6,John Hooker,9783031450396,,2024
,Logic-Based Program Synthesis and Transformation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45260-5,Maurizio Gabbrielli,9783030452605,,2020
,Logics for Computer Science,PHI,Computer,https://elibrary.phindia.com/ebooks/reader/9789387472440,"Singh, Arindama",9789387472440,2nd ed.,2021
,Logics for Concurrency,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60915-6,"Faron Moller, Graham Birtwistle",9783540496755,1043,1996
,"Logics in Artificial Intelligence: European Workshop JELIA '94 York, UK",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0021960,"Craig MacNish, David Pearce, Luís Moniz Pereira",9783540486572,838,1994
,"Logics in Artificial Intelligence: European Workshop, JELIA '96 Évora, Portugal ",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61630-6,"José Jülio Alferes, Luís Moniz Pereira, Ewa Orlowska",9783540706434,1126,1996
,Logics of Programs and Their Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-11981-7,A. Salwicki,9783540394457,148,1983
,"Logics of Programs: Brooklyn, June 17–19, 1985 Proceedings",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15648-8,Rohit Parikh,9783540395270,193,1985
,"Logics of Programs: Workshop, Carnegie Mellon University Pittsburgh, PA",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-12896-4,"Edmund Clarke, Dexter Kozen",9783540387756,164,1984
,"Logics of Programs: Workshop, Yorktown Heights, New York",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0025769,Dexter Kozen,9783540390473,131,1982
,LOGIDATA+: Deductive Databases with Complex Objects,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0021884,Paolo Atzeni,9783540478447,701,1993
,Logistic Regression,SAGE Publications Ltd,Logistic Regression,https://doi.org/10.4135/9781412984805,Fred C. Pampel,9781412984805,,2000
,Logistic Regression,SAGE Publications Ltd,Logistic regression analysis,https://doi.org/10.4135/9781483348964,Scott Menard,9781483348964,,2010
,Logistic Regression Models for Ordinal Response Variables,SAGE Publications Ltd,Logistic Regression,https://doi.org/10.4135/9781412984812,Ann A. O'Connell,9781412984812,,2006
,Logit and Probit,SAGE Publications Ltd,Logit and Probit,https://doi.org/10.4135/9781412984829,Vani Kant Borooah,9781412984829,,2001
,Logit Modeling,SAGE Publications Ltd,Logit Modeling,https://doi.org/10.4135/9781412984836,Alfred DeMaris,9781412984836,,1999
,LOGLAN '88 — Report on the Programming Language,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0024097,"Antoni Kreczmar, Andrzej Salwicki, Marek Warpechowski",9783540469582,414,1990
,Log-Linear Models,SAGE Publications Ltd,Linear Models,https://doi.org/10.4135/9781412984843,Peter J. Burke; David Knoke,9781412984843,,1980
,Loglinear Models with Latent Variables,SAGE Publications Ltd,Loglinear Model,https://doi.org/10.4135/9781412984850,Jacques A. Hagenaars,9781412984850,,1993
,Loktantra ka Patan,SAGE,"Political Marketing, Democracy",https://evidya.sagepub.in/library/loktantra-ka-patan?bookId=3607&siteName=evidya,Philip Kotler,,,2018
,Long Interview,SAGE Publications Ltd,Interviewing,https://doi.org/10.4135/9781412986229,Grant McCracken,9781412986229,,1988
,Longitudinal Research,SAGE Publications Ltd,Longitudinal Research,https://doi.org/10.4135/9781412984867,Scott Menard,9781412984867,2nd ed.,2002
,Love Objects,Bloomsbury Design Library,Attachment behavior,https://doi.org/10.5040/9781474293891?locatt=label:secondary_bloomsburyVisualArts,Anna Moran and Sorcha O'Brien,9781474293891,,2014
,Low Frequency Astrophysics from Space,Springer,Physics,http://dx.doi.org/10.1007/3-540-52891-1,"Namir E. Kassim, Kurt W. Weiler",9783540471721,362,1990
,Low Frequency Waves and Turbulence in Magnetized Laboratory Plasmas and in the Ionosphere,Institute of Physics Publishing ,"Physcis , Plasmas",https://iopscience.iop.org/book/978-0-7503-1251-6,"Pécseli, P H",9780750312523,,2016
,Low Magnetic Fields in Anisotropic Superconductors,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-49214-6,"Allan J. Greer, William J. Kossler",9783540492146,30,1995
,Low Order Cohomology and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097353,"Joachim Erven, Bernd-Jürgen Falkowski",9783540387800,877,1981
,Low Substrate Temperature Modeling Outlook of Scaled n-MOSFET,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-02034-6,Nabil Shovon Ashraf,9783031020346,,2018
,Low Temperature Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-54923-4,"M. J. R. Hoch, R. H. Lemmer",9783540465126,394,1991
,Low-Dimensional Models in Statistical Physics and Quantum Field Theory,Springer,Physics,http://dx.doi.org/10.1007/BFb0102549,"Harald Grosse, Ludwig Pittner",9783540497783,469,1996
,Lp-Structure in Real Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068175,"Ehrhard Behrends, Rainer Danckwerts, Richard Evans, Silke Göbel, Peter Greim, Konrad Meyfarth, Winfried Müller",9783540370864,613,1977
,LUCAS Associative Array Processor,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-16445-6,"Christer Fernstrom, Ivan Kruzela, Bertil Svensson",9783540397854,216,1986
,Lung Sounds,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01630-1,Hadji Hadjileontiadis,9783031016301,,2009
,Lyapunov Exponents: Proceedings of a Conference held in Oberwolfach,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086653,"Ludwig Arnold, Hans Crauel, Jean-Pierre Eckmann",9783540464310,1486,1991
,Lyapunov Exponents: Proceedings of a Workshop held in Bremen,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076829,"Ludwig Arnold, Volker Wihstutz",9783540397953,1186,1986
,Lying by Approximation,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-79363-9,"Vincent C. Prantil, Christopher Papadopoulos, Paul D. Gessler",9783031793639,,2013
,M: Organizational Behavior (ISE),McGraw Hill,Management ,https://resolver.vitalsource.com/9781264511969,McShane,,,2024
,Maanav Taskari se Sangharsh,SAGE,"Criminology, Criminology & Criminal Justice",https://evidya.sagepub.in/library/maanav-taskari-se-sangharsh?bookId=3488&siteName=evidya,Veerendra Mishra,,,2018
,Machine and Deep Learning Algorithms and Applications,Synthesis Collection of Technology (R0),Electrical Engineering,https://doi.org/10.1007/978-3-031-03758-0,"Uday Shankar Shanthamallu, Andreas Spanias",9783031037580,,2022
,Machine Behavior Design And Analysis,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-3231-3,"Yinyan Zhang, Shuai Li",9789811532313,,2020
,Machine Design Data Book,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9789353166359/?brand=mcgrawhillindia.vitalsource.com  ,Bhandari,,2nd ed.,2019
,Machine Design for Technology Students,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-79685-2,Anthony D'Angelo Jr.,9783031796852,,2021
,Machine Ethics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39630-5,"Luís Moniz Pereira, António Barata Lopes",9783030396305,,2020
,"Machine learning : Concepts, tools and data visualization ",World Scientific,Mathematics & Programming,https://www.worldscientific.com/worldscibooks/10.1142/12037#t=toc,"Kang, Minsoo & Choi, Eunsoo",9789811228155,,2021
,Machine Learning and Data Mining for Sports Analytics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64912-8,"Ulf Brefeld, Jesse Davis, Jan Van Haaren, Albrecht Zimmermann",9783030649128,,2020
,Machine Learning and Knowledge Discovery in Databases,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43823-4,"Peggy Cellier, Kurt Driessens",9783030438234,,2020
,Machine Learning and Knowledge Discovery in Databases,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43887-6,"Peggy Cellier, Kurt Driessens",9783030438876,,2020
,Machine Learning and Knowledge Discovery in Databases,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46133-1,"Ulf Brefeld, Elisa Fromont, Andreas Hotho, Arno Knobbe, Marloes Maathuis, Céline Robardet",9783030461331,,2020
,Machine Learning and Knowledge Discovery in Databases,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46147-8,"Ulf Brefeld, Elisa Fromont, Andreas Hotho, Arno Knobbe, Marloes Maathuis, Céline Robardet",9783030461478,,2020
,Machine Learning and Knowledge Discovery in Databases,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46150-8,"Ulf Brefeld, Elisa Fromont, Andreas Hotho, Arno Knobbe, Marloes Maathuis, Céline Robardet",9783030461508,,2020
,Machine Learning and Knowledge Extraction,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57321-8,"Andreas Holzinger, Peter Kieseberg, A Min Tjoa, Edgar Weippl",9783030573218,,2020
,"Machine Learning and Metaheuristics Algorithms, and Applications",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-4301-2,"Sabu M. Thampi, Ljiljana Trajkovic, Kuan-Ching Li, Swagatam Das, Michal Wozniak, Stefano Berretti",9789811543012,,2020
,Machine Learning Approaches in Cyber Security Analytics,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-1706-8,"Tony Thomas, Athira P. Vijayaraghavan, Sabu Emmanuel",9789811517068,,2020
,Machine Learning for Cyber Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62223-7,"Xiaofeng Chen, Hongyang Yan, Qiben Yan, Xiangliang Zhang",9783030622237,,2020
,Machine Learning for Cyber Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62460-6,"Xiaofeng Chen, Hongyang Yan, Qiben Yan, Xiangliang Zhang",9783030624606,,2020
,Machine Learning for Cyber Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62463-7,"Xiaofeng Chen, Hongyang Yan, Qiben Yan, Xiangliang Zhang",9783030624637,,2020
,Machine Learning for Environmental Noise Classification in Smart Cities,Synthesis Collection of Technology (R0),Machine Learning,https://doi.org/10.1007/978-3-031-54667-9,Ali Othman Albaji,9783031546679,,2024
,Machine Learning for Medical Image Reconstruction,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61598-7,"Farah Deeba, Patricia Johnson, Tobias Würfl, Jong Chul Ye",9783030615987,,2020
,Machine Learning for Networking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45778-5,"Selma Boumerdassi, Éric Renault, Paul Mühlethaler",9783030457785,,2020
,"Machine Learning for Solar Array Monitoring, Optimization, and Control",Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems, Power, Energy and Industry Applications, Signal Processing and Analysis",https://doi.org/10.1007/978-3-031-02505-1,"Sunil Rao, Sameeksha Katoch, Vivek Narayanaswamy, Gowtham Muniraju, Cihan Tepedelenlioglu, Andreas Spanias",9783031025051,,2020
,Machine Learning Foundations,Springer Nature,Engineering,https://doi.org/10.1007/978-3-030-65900-4,Taeho Jo,9783030659004,,2021
,Machine Learning in Clinical Neuroimaging and Radiogenomics in Neuro-oncology,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-66843-3,"Seyed Mostafa Kia, Hassan Mohy-ud-Din, Ahmed Abdulkadir, Cher Bass, Mohamad Habes, Jane Maryam Rondina, Chantal Tax, Hongzhi Wang, Thomas Wolfers, Saima Rathore, Madhura Ingalhalikar",9783030668433,,2020
,Machine Learning in Medical Imaging,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59861-7,"Mingxia Liu, Pingkun Yan, Chunfeng Lian, Xiaohuan Cao",9783030598617,,2020
,Machine Learning Methods for Reverse Engineering of Defective Structured Surfaces,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-658-29017-7,Pascal Laube,9783658290177,,2020
,Machine Learning Methods for Stylometry,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-53360-1,Jacques Savoy,9783030533601,,2020
,Machine Learning Systems for Multimodal Affect Recognition,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-658-28674-3,Markus Kächele,9783658286743,,2020
,Machine Learning Techniques for Cybersecurity,Synthesis Collection of Technology (R0),Artificial Intelligence,https://doi.org/10.1007/978-3-031-28259-1,Elisa Bertino... (et al.),9783031282591,,2023
,Machine Learning Using R,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/285501,"Kumar Rahul, U. Dinesh Kumar",9789354248597,,2021
,"Machine Learning, Image Processing, Network Security and Data Sciences",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6315-7,"Arup Bhattacharjee, Samir Kr. Borgohain, Badal Soni, Gyanendra Verma, Xiao-Zhi Gao",9789811563157,,2020
,"Machine Learning, Image Processing, Network Security and Data Sciences",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6318-8,"Arup Bhattacharjee, Samir Kr. Borgohain, Badal Soni, Gyanendra Verma, Xiao-Zhi Gao",9789811563188,,2020
,"Machine Learning, Optimization, and Data Science",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64580-9,"Giuseppe Nicosia, Varun Ojha, Emanuele La Malfa, Giorgio Jansen, Vincenzo Sciacca, Panos Pardalos, Giovanni Giuffrida, Renato Umeton",9783030645809,,2020
,"Machine Learning, Optimization, and Data Science",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64583-0,"Giuseppe Nicosia, Varun Ojha, Emanuele La Malfa, Giorgio Jansen, Vincenzo Sciacca, Panos Pardalos, Giovanni Giuffrida, Renato Umeton",9783030645830,,2020
,Machine Learning: ECML-93,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56602-3,Pavel B. Brazdil,9783540475972,667,1993
,Machine Learning: ECML-94,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57868-4,"Francesco Bergadano, Luc Raedt",9783540483656,784,1994
,Machine Learning: ECML-95,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59286-5,"Nada Lavrac, Stefan Wrobel",9783540492320,912,1995
,Machine Learning: From Theory to Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56483-7,"Stephen José Hanson, Werner Remmele, Ronald L. Rivest",9783540475682,661,1993
,Machine Learning: The Art and Science of Algorithms that Make Sense of Data,Cambridge University Press,"Communications and Signal Processing, Engineering, Computer Science, Pattern Recognition and Machine Learning",https://doi.org/10.1017/CBO9780511973000,Flach,9780511973000,,2012
,Machine learning: theory to applications ,CRC Press,Computer Science,http://www.taylorfrancis.com/books/Computer Science,"Mirtaheri, Seyedeh Leili &Shahbazian, Reza",9781003119258,,2022
,Machine Tool Design and Numerical Control,McGraw Hill,Mechanical,https://resolver.vitalsource.com/9781259050978/?brand=mcgrawhillindia.vitalsource.com  ,"Mehta, N. K.",,3rd ed.,2012
,Machine Tools Handbook: Design and Operation,McGraw Hill,Mechanical,https://resolver.vitalsource.com/9780071336796/?brand=mcgrawhillindia.vitalsource.com  ,Joshi,,,2007
,Machine Translation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-33-6162-1,"Junhui Li, Andy Way",9789813361621,,2020
,Machine Translation and the Lexicon,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59040-4,Petra Steffens,9783540491743,898,1995
,"Machines, Languages, and Complexity",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0015922,"J. Dassow, J. Kelemen",9783540482031,381,1989
,Macroeconomics,McGraw Hill,Management,https://resolver.vitalsource.com/9789390727193/?brand=mcgrawhillindia.vitalsource.com  ,Mcconnell,,22nd ed.,2021
,Macroeconomics,PHI,Economics,https://elibrary.phindia.com/ebooks/reader/9789389347883,"Ghosh Chandana, Ghosh Ambar",9789389347883,2nd ed.,2025
,Macroscopic Modelling of Turbulent Flows,Springer,Physics,http://dx.doi.org/10.1007/3-540-15644-5,"Uriel Frisch, Joseph B. Keller, George C. Papanicolaou, Olivier Pironneau",9783540395201,230,1985
,Macroscopic Properties of Disordered Media,Springer,Physics,http://dx.doi.org/10.1007/3-540-11202-2,"R. Burridge, S. Childress, G. Papanicolaou",9783540390312,154,1982
,Made in Italy,Bloomsbury Design Library,Art & design styles,https://doi.org/10.5040/9781474294133?locatt=label:secondary_bloomsburyVisualArts,Grace Lees-Maffei & Kjetil Fallan,9781474294133,,2014
,Magnetic Excitations and Geometric Confinement — Theory and simulations,Institute of Physics Publishing ,"Physcis , Condensed matter",https://iopscience.iop.org/book/978-0-7503-1074-1,"Wysin, G M",9780750310758,,2015
,Magnetic Materials,Cambridge University Press,"Physics and Astronomy,Engineering, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Materials Science",https://doi.org/10.1017/CBO9780511781599,Spaldin,9780511781599,2nd ed.,2012
,Magnetic Phenomena,Springer,Physics,http://dx.doi.org/10.1007/BFb0020692,"A. P. Maclin, T. L. Gill, W. W. Zachary",9783540699859,337,1989
,Magnetic Straintronics,Synthesis Collection of Technology (R0),Nanotechnology and Microengineering,https://doi.org/10.1007/978-3-031-20683-2,Supriyo Bandyopadhyay,9783031206832,,2022
,Magnitude Scaling,SAGE Publications Ltd,Magnitude Scaling,https://doi.org/10.4135/9781412984874,Milton Lodge,9781412984874,,1981
,Mahila Udyami,SAGE,"Women in Management, Small Business/Entrepreneurship",https://evidya.sagepub.in/library/mahila-udyami?bookId=3226&siteName=evidya,Avinash Kirpal,,,2018
,Mahilaye aur Shanti ki Rajneeti,SAGE,Politics,https://evidya.sagepub.in/library/mahilaen-evam-shaanti-kee-raajaneeti?bookId=4411&siteName=evidya,Rita Manchanda,,,2018
,Mahler Functions and Transcendence,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093672,Kumiko Nishioka,9783540685982,1631,1996
,Mail Surveys,SAGE Publications Ltd,Mail surveys,https://doi.org/10.4135/9781412984881,Thomas W. Mangione,9781412984881,,1995
,Making Claims,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02198-5,D. Scott McCrickard,9783031021985,,2012
,Making Databases Work: the Pragmatic Wisdom of Michael Stonebreaker,Association for Computing Machinery,Databases,https://dl.acm.org/citation.cfm?id=3226595,Michael Brodie,9781947487185,,2018
,Making Disability Modern,Bloomsbury Design Library 2020 Collection,Design ,https://doi.org/10.5040/9781350070462?locatt=label:secondary_bloomsburyVisualArts,Elizabeth Guffey and Bess Williamson (eds),9781350070462,,2020
,Making Meaning of Narratives,SAGE Publications Ltd,Narration (Rhetoric),https://doi.org/10.4135/9781483348933,Amia Lieblich; Ruthellen Josselson,9781483348933,,1999
,Making of Green Engineers,Synthesis Collection of Technology (R0),"General Topics for Engineers, Engineering Profession",https://doi.org/10.1007/978-3-031-79354-7,Andrew Jamison,9783031793547,,2013
,Making Sense of Factor Analysis,SAGE Publications Ltd,Medical care surveys,https://doi.org/10.4135/9781412984898,Nancy R. Lackey; John J. Sullivan; Marjorie A. Pett,9781412984898,,2003
,Making Sense of Multivariate Data Analysis,SAGE Publications Ltd,Multivariate analysis,https://doi.org/10.4135/9781412984904,John Spicer,9781412984904,,2004
,Making Sense of Social Research,SAGE Publications Ltd,"Social sciences,  Research Methodology",https://doi.org/10.4135/9781849209434,Malcolm Williams,9781849209434,,2003
,Making Sense of Statistical Methods in Social Research,SAGE Publications Ltd,"Research,  Statistical methods",https://doi.org/10.4135/9781473914636,Keming Yang,9781473914636,,2010
,Mal’cev Varieties,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095447,Jonathan D. H. Smith,9783540379393,554,1976
,"Management Accounting : Text, Problems and Cases",McGraw Hill,Management,https://resolver.vitalsource.com/9781259098109/?brand=mcgrawhillindia.vitalsource.com  ,Khan & Jain,,6th ed.,2014
,Management and Processing of Complex Data Structures,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57802-1,"Kai Luck, Heinz Marburger",9783540483359,777,1994
,Management of Telecommunication Systems and Services,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61578-4,Jane Hall,9783540706120,1116,1996
,Managerial Accounting,Wiley India,Management,https://ebooks.wileyindia.com/product-details/348566,Jiambalvo,9789354640933,7th ed.,2022
,Managerial Economics,Wiley India,Management,https://ebooks.wileyindia.com/product-details/348567,Samuelson,9789354640360,9th ed.,2022
,Managing Biogas Plants,Taylor & Francis,"Engineering & Technology, Chemical Engineering, Civil, Environmental and Geotechnical Engineering, Power & Energy",www.taylorfrancis.com/books/9781315225838,"Alejandro Rosato , Mario",9781315225838,,2017
,Managing Business and Service Networks,Springer US,"Artificial Intelligence, Software Engineering, Programming and Operating Systems",http://link.springer.com/10.1007/b116242,"Lewis, Lundy",9780306469800,,2002
,Managing Complexity and Creating Innovation through Design,Taylor & Francis,"Arts, Economics, Finance, Business & Industry, Design, Business, Management and Marketing, Industry & Industrial Studies",www.taylorfrancis.com/books/9780429022746,"Miettinen , Satu",9780429022746,,2019
,Managing Event Information,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01882-4,"Amarnath Gupta, Ramesh Jain",9783031018824,,2011
,Managing Information Highways,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0024333,"Kim Berquist, Andrew Berquist, Patrick McLaughlin",9783540495994,1164,1996
,Managing Information Technology: Pearson New International Edition,Pearson Education,"Engineering, Engineering: General, Business/Management, Computer Science/IT",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5174270,"Brown, Carol V.;DeHayes, Daniel W;Hoffer, Jeffrey A.;Martin, Wainright E.;Perkins, William C.",9781292036632,7th ed.,2014
,Managing Quality in Qualitative Research,SAGE Publications Ltd,Qualitative Research,https://doi.org/10.4135/9781849209441,Uwe Flick,9781849209441,,2008
,Managing Quality in Qualitative Research,SAGE Publications Ltd,Qualitative Research,https://doi.org/10.4135/9781529716641,Gujarati,9781529716641,,2018
,Managing Risk: Methods for Software Systems Development,Pearson India,Computer Science/IT,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5126177,Hall,9788131744505,,1998
,Manifolds — Amsterdam 1970,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068606,Nicolaas H. Kuiper,9783540366539,197,1971
,Manifolds and Differential Geometry,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/107/,Jeffrey M. Lee,9781470411701, ,2009
,Manifolds with Cusps of Rank One,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077660,Werner Müller,9783540477624,1244,1987
,Man-Machine-Environment System Engineering,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6978-4,"Shengzhao Long, Balbir S. Dhillon",9789811569784,,2020
,Manufactured Fibre Technology,Springer Nature,Chemistry and Materials Science,https://doi.org/10.1007/978-94-011-5854-1,"V.B. Gupta, V.K. Kothari",9789401158541,,1997
,Manufacturing Engineering & Technology,Pearson India,Production engineering,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5126378,"Kalpakjian, Serope; Schmid, Steven R.",9788131740040,6th ed.,2010
,Manufacturing Process Selection Handbook,Butterworth-Heinemann,Engineering ,https://www.sciencedirect.com/science/book/9780080993607,"Swift, K G",,,2013
,"Manufacturing Technology, Vol 2",McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9789353160531/?brand=mcgrawhillindia.vitalsource.com  ,Rao,,4th ed.,2018
,"Manufacturing Technology, Vol.1",McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9789353160517/?brand=mcgrawhillindia.vitalsource.com  ,Rao,,5th ed.,2018
,Many Facets of Graph Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060099,"G. Chartrand, S. F. Kapoor",9783540361619,110,1969
,Many-Body Problem Jastrow Correlations Versus Brueckner Theory,Springer,Physics,http://dx.doi.org/10.1007/3-540-10577-8,"R. Guardiola, J. Ros",9783540385660,138,1981
,Maple — A primer,Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-1-64327-488-1,"Liengme, B V",9780750329873,,2019
,Maple in Mathematics Education and Research,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41258-6,"Jürgen Gerhard, Ilias Kotsireas",9783030412586,,2020
,Mapped Vector Basis Functions for Electromagnetic Integral Equations,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01686-8,Andrew F. Peterson,9783031016868,,2006
,Mapping Degree Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/108/,Enrique Outerelo; Jesus M. Ruiz,9781470411718,,2009
,Marches Aléatoires sur les Groupes de Lie,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061339,"Yves Guivarc'h, Michael Keane, Bernard Roynette",9783540369875,624,1977
,"March's Advanced Organic Chemistry- Reactions, Mechanisms, and Structure",Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/471800,Michael B. Smith,9789357466394,8th ed.,2024
,"March's Advanced Organic Chemistry: Reactions, Mechanisms, and Structures",Wiley,"Science, Chemistry",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=4957741&query=,"Smith, Michael B.; March, Jerry",9781280740244,6th ed.,2007
,Marine Environmental Characterization,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers, Geoscience",https://doi.org/10.1007/978-3-031-02490-0,"C. Reid Nichols, Kaustubha Raghukumar",9783031024900,,2020
,Marketing 5.0,Wiley India,Management,https://ebooks.wileyindia.com/product-details/285524,"Philip Kotler, Hermawan Kartajaya, Iwan Setiawan",9789354640582,,2021
,Marketing Management,Pearson,Business & Economics,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,"Philip Kotler, Kevin Lane Keller, and Alexander Chernev",9789356064263,16th ed.,2022
,"Marketing Management, Global Edition",Pearson Education,Business/Management,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5185776,"Kotler, Philip;Keller, Kevin Lane",9781292092713,15th ed.,2016
,Marketing of Information Technology,McGraw Hill,Management,https://resolver.vitalsource.com/9780071323475/?brand=mcgrawhillindia.vitalsource.com  ,Venkatesh,,,2006
