langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Exploratory Causal Analysis with Time Series Data,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01909-8,James M. McCracken,9783031019098,,2016
,Exploratory Data Analysis,SAGE Publications Ltd,Data Analysis,https://doi.org/10.4135/9781412984232,Frederick Hartwig; Brian E. Dearing,9781412984232,,1979
,Exploratory Factor Analysis,SAGE Publications Ltd,Research-analysis,https://doi.org/10.4135/9781544339900,W. Finch,9781544339900,,2020
,Exploratory Research in the Social Sciences,SAGE Publications Ltd,"Social sciences,  Research",https://doi.org/10.4135/9781412984249,Robert A. Stebbins,9781412984249,,2001
,Exploratory Search,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02260-9,"Ryen White, Resa Roth",9783031022609,,2009
,Exploring Context in Information Behavior,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02313-2,Naresh Kumar Agarwal,9783031023132,,2018
,Exploring New Roles for Librarians,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02037-7,Lisa Federer,9783031020377,,2014
,Exploring Representation in Evolutionary Level Design,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02120-6,Daniel Ashlock,9783031021206,,2018
,Exploring Service Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38724-2,"Henriqueta Nóvoa, Monica Drăgoicea, Niklas Kühl",9783030387242,,2020
,Exploring Topics in the History and Philosophy of Logic,De Gruyter,Logic,http://www.degruyter.com/isbn/9783110435047,"Englebretsen, George",9783110435047,,2015
,Extended Entity-Relationship Model,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57648-7,Martin Gogolla,9783540483014,767,1994
,Extended Reality Solutions to Support Older Adults,Synthesis Collection of Technology (R0),Biomedical Engineering,https://doi.org/10.1007/978-3-031-69220-8,"Walter R. Boot, Andrew Dilanchian, Saleh Kalantari, Sara J. Czaja",9783031692208,,2025
,Extension of Positive Operators and Korovkin Theorems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094133,Klaus Donner,9783540389699,904,1982
,Extensional Gödel Functional Interpretation,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060871,Horst Luckhardt,9783540382836,306,1973
,"Extensions of Logic Programming: 4th International Workshop, ELP '93 St Andrews, U.K.",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58025-5,Roy Dyckhoff,9783540484172,798,1994
,"Extensions of Logic Programming: 5th International Workshop, ELP '96 Leipzig, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60983-0,"Roy Dyckhoff, Heinrich Herre, Peter Schroeder-Heister",9783540497516,1050,1996
,"Extensions of Logic Programming: Third International Workshop, ELP '92 Bologna, Italy, February",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56454-3,"E. Lamma, P. Mello",9783540475620,660,1993
,Extensions of the UNITY Methodology,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-59173-7,Josyula Ramachandra Rao,9783540492191,908,1995
,External Labeling,Synthesis Collection of Technology (R0),Data Mining,https://doi.org/10.1007/978-3-031-02609-6,"Michael A. Bekos, Benjamin Niedermann, Martin Nöllenburg",9783031026096,,2021
,Extra High Voltage AC Transmission Engineering,New Age International,"Electrical Engineering , Engineering , Electronics",http://elib4u.ipublishcentral.com/product/extra-high-voltage-ac-transmission-engineering ,Rakosh Das Begamudre,9788122459814,4th ed.,2011
,Extragalactic Astronomy and Cosmology,Springer Nature,Physics and Astronomy,https://doi.org/10.1007/978-3-642-54083-7,Peter Schneider,9783642540837,,2015
,Extrapolation and Optimal Decompositions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073498,Mario Milman,9783540484394,1580,1994
,Extreme Eigen Values of Toeplitz Operators,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068398,"I. I. Hirschman, Daniel E. Hughes",9783540374398,618,1977
,Extreme Value Theory-Based Methods for Visual Recognition,Synthesis Collection of Technology (R0),"Computing and Processing, Signal Processing and Analysis, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01817-6,Walter J. Scheirer,9783031018176,,2017
,"Extreme-Temperature and Harsh-Environment Electronics — Physics, technology and applications",Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-1155-7,"Khanna, V K",9780750311564,,2016
,Extremum Problems for Bounded Univalent Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070428,Olli Tammi,9783540358763,646,1978
,Extremum Problems for Bounded Univalent Functions II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094061,Olli Tammi,9783540390121,913,1982
,F.B.I. Transformation,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-662-21539-5,Jean-Marc Delort,9783662215395,1522,1992
,F′ Centers in Alkali Halides,Springer,Physics,http://dx.doi.org/10.1007/3-540-19068-6,Mladen Georgiev,9783540390763,298,1988
,Fabrication and Functionalization of Advanced Tubular Nanofibers and their Applications,Woodhead Publishing,Engineering ,https://www.sciencedirect.com/science/book/9780323990394,Baoliang Zhang,,,2023
,Faceted Search,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02262-3,Daniel Tunkelang,9783031022623,,2009
,Facilitating Evaluation,SAGE Publications Ltd,Data Analysis,https://doi.org/10.4135/9781506347592,Michael Quinn Patton,9781544365336,,2017
,Factor Analysis,SAGE Publications Ltd,Factor Analysis,https://doi.org/10.4135/9781412984256,Jae-On Kim; Charles W. Mueller,9781412984256,,1978
,Factorial Survey Experiments,SAGE Publications Ltd,Factorial Survey,https://doi.org/10.4135/9781483398075,Katrin Auspurg; Thomas Hinz,9781483398075,,2015
,Facts Controllers in Power Transmission and Distribution,New Age International,"Engineering , Electrical Engineering , Electronics",http://elib4u.ipublishcentral.com/product/facts-controllers-in-power-transmission-distribution50177364 ,K R Padiyar,9788122458619,3rd ed.,2022
,Faculties of the Human Mind and the Case of Moral Feeling in Kant’s Philosophy,De Gruyter,"History of Philosophy , History of Philosophy",http://www.degruyter.com/isbn/9783110351149,"Falduto, Antonino",9783110351149,,2014
,Fair Share,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-3-031-40419-1,Isaac Elishakoff,9783031404191,,2024
,Faisceaux amples sur les schémas en groupes et les espaces homogènes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059504,Michel Raynaud,9783540362494,119,1970
,Families of Meromorphic Functions on Compact Riemann Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085979,Makoto Namba,9783540385189,767,1979
,Familles de Cycle Algébriques-Schéma de Chow,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091696,Bernard Angéniol,9783540386445,896,1981
,Far from Equilibrium Phase Transitions,Springer,Physics,http://dx.doi.org/10.1007/3-540-50643-8,Luis Garrido,9783540460602,319,1988
,Fashion and Modernism,Bloomsbury Design Library 2020 Collection,Fashion,https://doi.org/10.5040/9781350044524?locatt=label:secondary_bloomsburyVisualArts,Louise Wallenberg and Andrea Kollnitz (eds),9781350044524,,2018
,Fashion Curating,Bloomsbury Design Library 2020 Collection,Design,https://doi.org/10.5040/9781474287135?locatt=label:secondary_bloomsburyVisualArts,Annamari Vänskä and Hazel Clark (eds),9781474287135,,2018
,Fashion Media,Bloomsbury Design Library 2020 Collection,Fashion merchandising,https://doi.org/10.5040/9781350051201?locatt=label:secondary_bloomsburyVisualArts,"Djurdja Bartlett, Shaun Cole and Agnès Rocamora (eds)",9781350051201,,2013
,"Fashion, History, Museums",Bloomsbury Design Library 2020 Collection,Fashion design,https://doi.org/10.5040/9781350049024?locatt=label:secondary_bloomsburyVisualArts,Julia Petrov,9781350049024,,2019
,Fashion: Pearson New International Edition,Pearson Education,Fine Arts,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5174347,"Frings, Gini Stephens",9781292053059,9th ed.,2014
,Fashion's World Cities,Bloomsbury Design Library 2020 Collection,Fashion,https://doi.org/10.2752/9780857854117?locatt=label:secondary_bloomsburyVisualArts,Christopher Breward and David Gilbert (eds),9780857854117,,2006
,Fast and Scalable Cloud Data Management,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43506-6,"Felix Gessert, Wolfram Wingerath, Norbert Ritter",9783030435066,,2020
,Fast Quantitative Magnetic Resonance Imaging,Synthesis Collection of Technology (R0),"Bioengineering, Components, Circuits, Devices and Systems, Computing and Processing, Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01667-7,"Guido Buonincontri, Joshua Kaggie, Martin Graves",9783031016677,,2020
,"Fast Software Encryption: Cambridge Security Workshop Cambridge, U. K.",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58108-1,Ross Anderson,9783540484561,809,1994
,"Fast Software Encryption: Second International Workshop Leuven, Belgium",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60590-8,Bart Preneel,9783540478096,1008,1995
,"Fast Software Encryption: Third International Workshop Cambridge, UK",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60865-6,Dieter Gollmann,9783540496526,1039,1996
,Fast Start Advanced Calculus,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-02422-1,Daniel Ashlock,9783031024221,,2019
,Fast Start Differential Calculus,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-02420-7,Daniel Ashlock,9783031024207,,2019
,Fast Start Integral Calculus,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-02421-4,Daniel Ashlock,9783031024214,,2019
,Fathers and Mothers: Dilemmas of the Work-Life Balance,Springer Netherlands,"Anthropology, Sociology, General
Quality of Life Research",http://link.springer.com/10.1007/1-4020-2538-6,"Davis, Margret Fine-",9781402025389,,2004
,Fault Tolerant Computer Architecture,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01723-0,Daniel Sorin,9783031017230,,2009
,Fault-tolerant Agreement in Synchronous Message-passing Systems,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02001-8,Michel Raynal,9783031020018,,2010
,Fault-Tolerant Distributed Computing,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0042320,"Barbara Simons, Alfred Spector",9780387348124,448,1990
,Fault-Tolerant Distributed Transactions on Blockchain,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01877-0,"Suyash Gupta, Jelle Hellings, Mohammad Sadoghi",9783031018770,,2021
,Federated Learning,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63076-8,"Qiang Yang, Lixin Fan, Han Yu",9783030630768,,2020
,Federated Learning,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01585-4,"Qiang Yang, Yang Liu, Yong Cheng, Yan Kang, Tianjian Chen, Han Yu",9783031015854,,2020
,Feedback Control Systems,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Power, Energy and Industry Applications, Robotics and Control Systems",https://doi.org/10.1007/978-3-031-01831-2,"Farzin Asadi, Robert E. Bolanos, Jorge Rodríguez",9783031018312,,2019
,Feedback Linearization of Dynamical Systems with Modulated States for Harnessing Water Wave Power,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Signal Processing and Analysis",https://doi.org/10.1007/978-3-031-02491-7,Nikolaos I. Xiros,9783031024917,,2020
,Feedback Shift Registers,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0023974,Christian Ronse,9783540388555,169,1984
,Feminist Dilemmas in Qualitative Research,SAGE Publications Ltd,"Social sciences,  Research",https://doi.org/10.4135/9781849209137,Jane Ribbens; Rosalind Edwards,9781849209137,,1998
,Feminist Fieldwork Analysis,SAGE Publications Ltd,Feminist Fieldwork,https://doi.org/10.4135/9781412984263,Sherryl Kleinman,9781412984263,,2007
,Feminist Measures in Survey Research,SAGE Publications Ltd,Feminist Measures,https://doi.org/10.4135/9781452269955,Catherine E. Harnois,9781452269955,,2013
,Feminist Methodology,SAGE Publications Ltd,"Feminism, Methodology",https://doi.org/10.4135/9781849209144,Caroline Ramazanoglu; Janet Holland,9781849209144,,2002
,Feminist Research Practice,SAGE Publications Ltd,"Feminism, Research",https://doi.org/10.4135/9781412984270,Sharlene Nagy Hesse-Biber; Patricia Lina Leavy,9781412984270,,2007
,Festival of Britain,Bloomsbury Design Library 2021 Collection,Social conditions,https://doi.org/10.5040/9780755698523?locatt=label:secondary_bloomsburyVisualArts,Harriet Atkinson,9780755698523,,2012
,Few Body Systems and Electromagnetic Interactions,Springer,Physics,http://dx.doi.org/10.1007/3-540-09095-9,"C. Ciofi degli Atti, E. Sanctis",9783540355762,86,1978
,Few Body Systems and Nuclear Forces I,Springer,Physics,http://dx.doi.org/10.1007/3-540-08917-9,"H. Zingl, M. Haftel, H. Zankel",9783540357605,82,1978
,Few Body Systems and Nuclear Forces II,Springer,Physics,http://dx.doi.org/10.1007/3-540-09099-1,"H. Zingl, M. Haftel, H. Zankel",9783540355557,87,1978
,Feynman Path Integrals,Springer,Physics,http://dx.doi.org/10.1007/3-540-09532-2,"S. Albeverio, Ph. Combe, R. Høegh-Krohn, G. Rideau, M. Sirugue-Collin, M. Sirugue, R. Stora",9783540350392,106,1979
,Fiber Bundle Techniques in Gauge Theories,Springer,Physics,http://dx.doi.org/10.1007/3-540-08350-2,"Wolfgang Drechsler, M. E. Mayer, A. Böhm, J. D. Dollard",9783540372899,67,1977
,Fiber-Reinforced Composite Materials,Synthesis Collection of Technology (R0),Materials Science,https://doi.org/10.1007/978-3-031-32558-8,"V. Tuninetti, C. Medina, A. Salas, I. Valdivia, E. Fernández, M. Meléndrez, G. Pincheira, P. Flores",9783031325588,,2023
,Field Matter Interactions in Thermoelastic Solids,Springer,Physics,http://dx.doi.org/10.1007/BFb0113634,"Kolumban Hutter, Alphons A. F. Ven",9783540355465,88,1978
,Field Theories of Condensed Matter Physics,Cambridge University Press,"Physics and Astronomy, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Theoretical Physics and Mathematical Physics",https://doi.org/10.1017/CBO9781139015509,Fradkin,9781139015509,2nd ed.,2013
,Field Theory : A Modern Primer,Routledge,Physics,http://www.taylorfrancis.com/books/Physics,Pierre Ramond,9780429034909,2nd ed.,1997
,"Field Theory, Quantum Gravity and Strings",Springer,Physics,http://dx.doi.org/10.1007/3-540-16452-9,"H. J. Vega, N. Sánchez",9783540397892,246,1986
,"Field Theory, Quantum Gravity and Strings II",Springer,Physics,http://dx.doi.org/10.1007/3-540-17925-9,"H. J. Vega, N. Sánchez",9783540479345,280,1987
,"Field Theory, Topology and Condensed Matter Physics",Springer,Physics,http://dx.doi.org/10.1007/BFb0113366,Hendrik B. Geyer,9783540494553,456,1995
,Field-Programmable Gate Arrays: Architecture and Tools for Rapid Prototyping,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57091-8,"Herbert Grünbacher, Reiner W. Hartenstein",9783540479024,705,1993
,Field-Programmable Logic and Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60294-1,"Will Moore, Wayne Luk",9783540447863,975,1995
,"Field-Programmable Logic Architectures, Synthesis and Applications",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58419-6,"Reiner W. Hartenstein, Michal Z. Servít",9783540487838,849,1994
,"Field-Programmable Logic Smart Applications, New Paradigms and Compilers",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61730-2,"Reiner W. Hartenstein, Manfred Glesner",9783540706700,1142,1996
,Fields of Logic and Computation III,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-48006-6,"Andreas Blass, Patrick Cégielski, Nachum Dershowitz, Manfred Droste, Bernd Finkbeiner",9783030480066,,2020
,"Fields, Particles and Currents",Springer,Physics,http://dx.doi.org/10.1007/3-540-08347-2,A. H. Völkel,9783540372998,66,1977
,Fieldwork for Healthcare : Case Studies Investigating Human Factors in Computing Systems,Synthesis Collection of Technology (R0),Biomedical Engineering,https://doi.org/10.1007/978-3-031-01596-0,"Dominic Furniss, Ann Blandford, Rebecca Randell, Svetlena Taneva",9783031015960,,2014
,Fieldwork for Healthcare : Guidance for Investigating Human Factors in Computing Systems,Synthesis Collection of Technology (R0),Publish with us,https://doi.org/10.1007/978-3-031-01597-7,"Dominic Furniss, Rebecca Randell, Aisling Ann O’Kane, Svetlena Taneva",9783031015977,,2015
,"Filtering, Segmentation and Depth",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56484-5,"Mark Nitzberg, David Mumford, Takahiro Shiota",9783540475705,662,1993
,Financial Cryptography and Data Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43725-1,"Andrea Bracciali, Jeremy Clark, Federico Pintore, Peter B. Rønne, Massimiliano Sala",9783030437251,,2020
,Financial Cryptography and Data Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-51280-4,"Joseph Bonneau, Nadia Heninger",9783030512804,,2020
,Financial Cryptography and Data Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54455-3,"Matthew Bernhard, Andrea Bracciali, L. Jean Camp, Shin'ichiro Matsuo, Alana Maurushat, Peter B. Rønne, Massimiliano Sala",9783030544553,,2020
,Finding Alphas - A Quantitative Approach to Building Trading Strategies,Wiley,"Business, Economics, Finance & Accounting, Finance & Investments",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119571278,Tulchinsky,9781119571278,2nd ed.,2019
,Fine Topology Methods in Real Analysis and Potential Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075894,"Jaroslav Lukeš, Jan Malý, Luděk Zajíček",9783540398141,1189,1986
,Fine-Grained Image Analysis: Modern Approaches,Synthesis Collection of Technology (R0),Computer Imaging,https://doi.org/10.1007/978-3-031-31374-5,Xiu-Shen Wei,9783031313745,,2023
,Finely Harmonic Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068447,Bent Fuglede,9783540379867,289,1972
,Finite Element Approximation of the Navier-Stokes Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063447,"Vivette Girault, Pierre -Arnaud Raviart",9783540348566,749,1979
,Finite Element Method Analysis for Ice Class Vessels ,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-72858-7,Alexander Arnfinn Olsen,9783031728587,,2025
,Finite Element Method and Computational Structural Dynamics,PHI,Civil,https://elibrary.phindia.com/ebooks/reader/9789390544950,"Shrikhande, Manish",9789390544950,,2017
,Finite Element Method for Boundary Value Problems,Taylor & Francis,"Engineering & Technology, Civil, Environmental and Geotechnical Engineering, Design, Mechanical Engineering",www.taylorfrancis.com/books/9781315365718,"Surana , Karan S.",9781315365718,,2016
,Finite Element Method in Engineering,Butterworth-Heinemann,Engineering,https://www.sciencedirect.com/science/book/9780128117682,Singiresu S. Rao,,6th ed.,2018
,Finite Element Method in Engineering,Elsevier,"Mechanics , Dynamics",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=625324&query=,"Rao, S.S.",9780080952048,5th ed.,2018
,Finite Element Method Simulation of 3D Deformable Solids,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02585-3,"Eftychios Sifakis, Jernej Barbič",9783031025853,,2016
,"Finite Element Method: Fundamentals and Applications in Civil, Hydraulic, 
Mechanical and Aerospace Engineering",Wiley,Mathematics & Statistics,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119107323,"Zhu, B",9781119107323,,2018
,Finite Element Methods : Concepts and Applications in Geomechanics,PHI,Mechanical,https://elibrary.phindia.com/ebooks/reader/9789354431531,"Deb, Debasis",9789354431531,2nd ed.,2018
,Finite Element Methods for Eigenvalue Problems,Taylor & Francis,"Computer Science, Engineering & Technology, Computation, Mathematics & Statistics for Engineers, Mechanical Engineering",www.taylorfrancis.com/books/9781315372419,"Sun , Jiguang",9781315372419,,2016
,Finite Geometry and Character Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094449,Alexander Pott,9783540491828,1601,1995
,Finite Group Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/092/,I. Martin Isaacs,9781470411602, ,2008
,Finite Groups of Mapping Classes of Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090465,Heiner Zieschang,9783540387718,875,1981
,Finite Presentability of S-Arithmetic Groups Compact Presentability of Solvable Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079708,Herbert Abels,9783540471981,1261,1987
,Finite Rank Torsion Free Abelian Groups and Rings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094245,David M. Arnold,9783540392347,931,1982
,Finite Reresentations of CCS and TCSP Programs by Automata and Petri Nets,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-51525-9,Dirk A. Taubner,9783540482154,369,1989
,"Finite State Machine Datapath Design, Optimization, and Implementation",Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79776-7,"Justin Davis, Robert Reese",9783031797767,,2008
,Finite Translation Planes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0070676,T. G. Ostrom,9783540363699,158,1970
,Finite-State Text Processing,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02179-4,"Kyle Gorman, Richard Sproat",9783031021794,,2021
,Fin-Shape Thermal Optimization Using Bejan's Constuctal Theory,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-79333-2,"Giulio Lorenzini, Simone Moretti, Alessandra Conti",9783031793332,,2011
,Finsler Metrics—A Global Approach,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073980,"Marco Abate, Giorgio Patrizio",9783540488125,1591,1994
,First (and Second) Steps in Statistics,SAGE Publications Ltd,Statistics,https://doi.org/10.4135/9781446249376,Daniel B Wright; Kamala London,9781446249376,2nd ed.,2009
,First Course in Analysis,Cambridge University Press,"Mathematics , Real and Complex Analysis",https://doi.org/10.1017/9781316779811,Conway,9781316779811,,2017
,First Course in Complex Analysis,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-79176-5,Allan R. Willms,9783031791765,,2022
,First Course in General Relativity,Cambridge University Press,"Cosmology and General Relativity, Mathematical Physics, Physics and Astronomy",https://doi.org/10.1017/9781108610865,Schutz,9781108610865,3rd ed.,2022
,First Course in Sobolev Spaces,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/105/,Giovanni Leoni,9781470411695, ,2009
,First Course in Stochastic Models,Wiley,"Mathematics & Statistics, Statistics",https://onlinelibrary.wiley.com/doi/book/10.1002/047001363X,Tijms,9780470013632,,2003
,First Course in String Theory,Cambridge University Press,"Mathematical Physics, Particle Physics and Quantum Field Theory, Physics and Astronomy",https://doi.org/10.1017/CBO9780511841620,Zwiebach,9780511841620,2nd ed.,2009
,First Course in the Numerical Analysis of Differential Equations,Cambridge University Press,"Mathematics, Mathematical Physics,Numerical Analysis and Computational Science,Differential and Integral Equations, Dynamical Systems and Control Theory",https://doi.org/10.1017/CBO9780511995569,Iserles,9780511995569,2nd ed.,2012
,First Order Algebraic Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091495,Michihiko Matsuda,9783540393115,804,1980
,First Order Categorical Logic,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066201,"Michael Makkai, Gonzalo E. Reyes",9783540371007,611,1977
,First Person Action Research,SAGE Publications Ltd,Action research,https://doi.org/10.4135/9781473982598,Judi Marshall,9781526485038,,2016
,First-Order Dynamic Logic,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-09237-4,David Harel,9783540353461,68,1979
,First-Passage Percolation on the Square Lattice,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063306,"R. T. Smythe, John C. Wierman",9783540357445,671,1978
,First-Person Perspective and Other Essays,Cambridge University Press,"Philosophy: General Interest, Ethics, Philosophy, Psychology, Psychology: General Interest",https://doi.org/10.1017/CBO9780511624674,Shoemaker,9780511624674,,2015
,First-Person Point of View,De Gruyter,"Epistemology , Epistemology",http://www.degruyter.com/isbn/9783110362855,"Carl, Wolfgang",9783110362855,,2014
,Fixed Effects Regression Models,SAGE Publications Ltd,Regression Models,https://doi.org/10.4135/9781412993869,Paul D. Allison,9781412993869,,2009
,Fixed Point Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092171,"Edward Fadell, Gilles Fournier",9783540386001,886,1981
,Fixed Point Theory in Generalized Metric Spaces,Synthesis Collection of Technology (R0),Topology,https://doi.org/10.1007/978-3-031-14969-6,"Erdal Karapinar, Ravi P. Agarwal",9783031149696,,2022
,Fixed Point Theory of Parametrized Equivariant Maps,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079799,Hanno Ulrich,9783540459507,1343,1988
,Fixed Rings of Finite Automorphism Groups of Associative Rings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091561,Susan Montgomery,9783540383086,818,1980
,Fixed-Point Signal Processing,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02533-4,"Wayne Padgett, David Anderson",9783031025334,,2009
,Flare Physics in Solar Activity Maximum 22,Springer,Physics,http://dx.doi.org/10.1007/BFb0032602,"Yutaka Uchida, Richard C. Canfield, Tetsuya Watanabe, Eijiro Hiei",9783540475965,387,1991
,Flares and Flashes,Springer,Physics,http://dx.doi.org/10.1007/3-540-60057-4,"Jochen Greiner, Hilmar W. Duerbeck, Roald E. Gershberg",9783540494201,454,1995
,Flat Covers of Modules,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094173,Jinzhong Xu,9783540699927,1634,1996
,Flat Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076909,"Franz Kamber, Philippe Tondeur",9783540358794,67,1968
,"Flexible Electronics, Volume 2 — Thin-film transistors",Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-2453-3,"Khanna, V K",9780750324502,,2019
,"Flexible Electronics, Volume 3 — Energy devices and applications",Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-2456-4,"Khanna, V K",9780750324540,,2019
,Flight Stability and Control,Synthesis Collection of Technology (R0),Aerospace Technology,https://doi.org/10.1007/978-3-031-18765-0,Mohammad H. Sadraey,9783031187650,,2022
,Flow,Bloomsbury Design Library 2019 Collection,"Architecture,  Philosophy",https://doi.org/10.5040/9781474293327?locatt=label:secondary_bloomsburyVisualArts,"Penny Sparke, Pat Brown, Patricia Lara-Betancourt, Gini Lee and Mark Taylor (eds)",9781474293327,,2018
,Flow Dynamics and Tissue Engineering of Blood Vessels,Institute of Physics Publishing ,"Physcis , Biomedical engineering",https://iopscience.iop.org/book/978-0-7503-2088-7,"Bit, A",9780750320863,,2020
,Flow in Open Channels,McGraw Hill,Civil Engineering,https://resolver.vitalsource.com/9781259000461/?brand=mcgrawhillindia.vitalsource.com  ,K Subramanya,,3rd ed.,2011
,Flow in Open Channels,McGraw Hill,Civil Engineering,https://resolver.vitalsource.com/9789332901346/?brand=mcgrawhillindia.vitalsource.com  ,K Subramanya,,4th ed.,2014
,Flow in Open Channels,McGraw Hill,Civil Engineering,https://resolver.vitalsource.com/9789353166342/?brand=mcgrawhillindia.vitalsource.com  ,K Subramanya,,5th ed.,2019
